_key,lat,lng
792117,30.8252737,-83.2678276
792195,30.8672948,-83.2507262
792273,30.869131,-83.2345823
792309,30.8369222,-83.2978382
793173,32.2451187,-82.4104586
793273,32.2272464,-82.4240239
6011050,31.8761953,-82.3620988
6015050,31.5725413,-82.220789
6033050,31.536761,-82.454204
6071050,34.0097898,-83.8241821
6073052,34.0041142,-83.7286508
6074050,34.0145464,-83.6871951
6075050,33.9651308,-83.590798
6082052,34.1193805,-84.76508
6105050,31.2344825,-83.2436178
6111005,32.851915,-83.6861464
6111050,32.8327474,-83.6449013
6111054,32.8140614,-83.5677185
6111067,32.7370949,-83.692083
6111105,32.9048965,-83.7207749
6111205,32.8782296,-83.7570125
6111305,32.8916405,-83.6939748
6111306,32.8595435,-83.6001621
6111307,32.7820111,-83.6902683
6111309,32.8138915,-83.7139774
6112060,32.8207861,-83.6791373
6113060,32.7234306,-83.6870289
6113067,32.8210302,-83.6527141
6115050,32.861437,-83.602274
6121050,32.3930137,-83.342118
6131050,31.1963824,-82.0277718
6132050,31.1875911,-82.1310286
6133050,31.1929985,-81.9831164
6162050,32.4537223,-81.7979244
6162054,32.4436178,-81.7629788
6163054,32.285677,-81.4708926
6164052,32.5377832,-81.9364317
6165050,32.4695005,-81.7866479
6165054,32.4196,-81.7529328
6172056,33.0811044,-81.9938736
6221054,33.7401743,-85.0376529
6222050,33.5270378,-85.2494051
6222052,33.5531052,-85.0683962
6223050,33.5386068,-85.2608476
6225050,33.5404198,-85.069437
6225052,33.6390366,-84.9709448
6225054,33.7269391,-84.9465249
6231050,34.9246781,-85.1854372
6231052,34.946834,-85.2352099
6231054,34.9626657,-85.2258937
6232552,34.9713265,-85.2572897
6233050,34.9644891,-85.2508593
6233052,34.9009876,-85.1419809
6234052,34.921584,-85.1101613
6235050,34.9686369,-85.1552367
6235052,34.924054,-85.1104508
6244050,30.5128805,-82.036506
6251052,31.9661448,-81.1417278
6251056,32.0683763,-81.1060978
6251058,32.0186504,-81.1030142
6251060,32.008217,-80.985182
6251070,32.0302968,-81.1123457
6252052,32.0550422,-81.1163322
6252056,32.0475032,-81.1860319
6252060,32.0666827,-81.0848328
6252062,31.9932575,-81.141066
6252068,32.0638931,-81.0781361
6253056,32.1065816,-81.1568989
6253060,31.9800936,-81.0641675
6253064,32.121178,-81.2520124
6254052,32.1279404,-81.3001816
6254054,32.0468775,-81.0971053
6254056,32.03373,-81.1235937
6254058,31.9773245,-81.1038894
6254068,32.1411611,-81.159805
6254070,31.9747442,-81.1447711
6255052,32.0637406,-81.1251083
6255058,32.0463985,-81.1161599
6255060,32.0221192,-81.0844124
6255062,32.1107214,-81.1621407
6255066,32.0367255,-81.1009586
6255070,31.9756994,-81.1533868
6271050,34.4656542,-85.3581936
6272050,34.4054296,-85.4097449
6272052,34.4593308,-85.3532699
6273050,34.4767878,-85.4746383
6281052,34.3316152,-84.4891649
6282054,34.0963097,-84.6113004
6283052,34.1710429,-84.4235854
6285050,34.2349291,-84.5017352
6285052,34.2499508,-84.3567928
6291058,33.944803,-83.4058629
6291062,33.9814635,-83.436007
6292056,33.9025741,-83.3382761
6292062,33.9699979,-83.289313
6293056,33.9415467,-83.3829036
6293058,33.9897542,-83.3626602
6295056,33.9646803,-83.394176
6295058,33.9307755,-83.3367727
6295556,33.9513227,-83.3897057
6311050,33.6405993,-84.3329228
6311052,33.616623,-84.2701002
6311054,33.6061738,-84.3537942
6311056,33.5425177,-84.3404115
6311058,33.5237851,-84.3559302
6311060,33.6067572,-84.4477057
6311062,33.5715965,-84.360202
6311550,33.52397,-84.3468207
6312052,33.6099636,-84.4423072
6312054,33.6215469,-84.3593394
6312058,33.5882673,-84.3426918
6312060,33.5850886,-84.3923948
6312062,33.6037266,-84.430919
6312554,33.6120989,-84.3738779
6313050,33.6040371,-84.3528083
6313052,33.6050409,-84.4473366
6313054,33.5861375,-84.3530958
6313060,33.5632119,-84.4070483
6314050,33.5634005,-84.4180052
6314056,33.6081437,-84.3549443
6314058,33.5938501,-84.3139762
6314060,33.5150776,-84.345617
6315052,33.6334786,-84.3494089
6315054,33.6386158,-84.3486181
6315056,33.5814558,-84.3183743
6315060,33.534934,-84.375435
6321050,31.0344871,-82.750359
6331052,33.8916644,-84.5363894
6331054,33.8880023,-84.5263148
6331056,33.9302475,-84.4595571
6331060,33.8280376,-84.6439069
6331064,33.8959286,-84.6767196
6331066,33.8838408,-84.5512941
6331067,33.9426693,-84.4944822
6331069,33.9592107,-84.4799996
6332050,33.8824854,-84.4834167
6332056,34.0400616,-84.6488116
6332062,33.8549372,-84.5236115
6332066,33.8919158,-84.5657024
6332560,33.8569448,-84.5223213
6333054,33.8043528,-84.5753098
6333056,33.8345095,-84.6087443
6333058,33.9176143,-84.5474449
6333060,33.8098053,-84.5586006
6333062,33.8964657,-84.5545684
6333064,33.8952369,-84.5779799
6333067,33.8583681,-84.5697952
6333556,33.8709698,-84.6774957
6334050,34.0423442,-84.6474219
6334056,34.0219956,-84.5318847
6334066,33.8063785,-84.5820719
6334068,33.8649014,-84.4857529
6334560,33.8820755,-84.610871
6335050,34.0151556,-84.5474512
6335052,33.9327223,-84.458573
6335056,33.9700229,-84.6672822
6335058,33.8382442,-84.5748699
6335067,33.9461453,-84.4877202
6335068,33.9420952,-84.4777601
6343052,31.6113302,-82.7378751
6345050,31.5136993,-82.8628066
6351554,31.2041722,-83.7588347
6352052,31.2016362,-83.8727309
6352056,31.1554804,-83.7873723
6353050,31.1751879,-83.7913522
6353052,31.1906863,-83.7980773
6353054,31.24666,-83.8057564
6354050,31.1683726,-83.7737703
6354052,31.1268271,-83.9532186
6355054,31.1027875,-83.7972801
6362050,33.4955211,-82.2323529
6362052,33.5058438,-82.1069933
6363052,33.5872,-82.318965
6364050,33.5246034,-82.1473947
6364052,33.4222938,-82.3184811
6365050,33.4454616,-82.1941662
6365052,33.5236191,-82.1059833
6381050,33.4380439,-84.8727541
6381054,33.374077,-84.8169119
6381056,33.3901254,-84.8192347
6382050,33.3669324,-84.7996717
6382052,33.2638702,-84.5793712
6382056,33.4233705,-84.7961251
6383052,33.3833566,-84.8078237
6383054,33.284465,-84.7687662
6385054,33.3645559,-84.810799
6385056,33.3893069,-84.8892037
6402052,31.9553327,-83.7668321
6432050,30.8983926,-84.5563697
6432052,30.9089738,-84.5592351
6433050,30.8833823,-84.477094
6433052,30.8848582,-84.5761551
6434052,30.9049539,-84.5550597
6441010,33.8245013,-84.1997983
6441050,33.778905,-84.2606381
6441052,33.8374653,-84.2222808
6441054,33.7204416,-84.2580461
6441055,33.8692207,-84.2920628
6441056,33.8735151,-84.2404748
6441057,33.7181207,-84.2981895
6441059,33.8282056,-84.2229498
6441061,33.8683385,-84.2187641
6441070,33.8563929,-84.2162698
6441071,33.8413608,-84.3373196
6441101,33.7475579,-84.2460307
6441102,33.8629815,-84.3160271
6441103,33.6968143,-84.3017681
6442050,33.7789346,-84.2125538
6442054,33.7278816,-84.2505162
6442055,33.7931209,-84.3167891
6442056,33.7780841,-84.3158053
6442058,33.8554855,-84.2591981
6442059,33.7977771,-84.2384067
6442061,33.8038334,-84.2617901
6442062,33.8578376,-84.2346097
6442065,33.8931313,-84.2729282
6442068,33.8141437,-84.1679438
6443050,33.8739491,-84.3220323
6443051,33.8391117,-84.2697299
6443052,33.7216447,-84.2203459
6443053,33.9278686,-84.295928
6443055,33.7799439,-84.2287852
6443056,33.706787,-84.2846194
6443057,33.8090145,-84.2042049
6443059,33.8099042,-84.2259859
6443060,33.8455091,-84.2849073
6443063,33.836768,-84.2885674
6443064,33.8909804,-84.2367706
6443065,33.760061,-84.080138
6443067,33.8374824,-84.1598358
6443069,33.7267195,-84.2789438
6443070,33.7039066,-84.3251147
6444051,33.8101037,-84.3383057
6444052,33.6512156,-84.1271045
6444053,33.7933901,-84.2373468
6444054,33.8441163,-84.3376894
6444058,33.9183314,-84.2812881
6444059,33.7162755,-84.2836735
6444060,33.8156153,-84.2762908
6444062,33.8479799,-84.3196074
6444063,33.9024927,-84.258393
6444064,33.7047578,-84.2249979
6444065,33.758435,-84.2232195
6444067,33.7320078,-84.2466068
6444068,33.7080076,-84.1205375
6444069,33.7469282,-84.2371822
6445016,33.8279112,-84.2878683
6445050,33.7738799,-84.2618965
6445052,33.897819,-84.307338
6445055,33.9455218,-84.3152504
6445057,33.8601257,-84.2730208
6445058,33.9115584,-84.3036269
6445059,33.9482503,-84.2972438
6445062,33.9097395,-84.3322654
6445064,33.7459532,-84.1359693
6445065,33.8328744,-84.3040277
6445067,33.7015791,-84.2259036
6471058,31.5585993,-84.1679541
6472052,31.5673206,-84.1003373
6472058,31.550525,-84.133115
6473058,31.6061395,-84.1743202
6473062,31.5771417,-84.0999042
6474054,31.5960577,-84.2091053
6474056,31.5875816,-84.1882449
6474060,31.6077959,-84.1985627
6474062,31.5898921,-84.2181638
6475056,31.5547963,-84.0975733
6475058,31.5324711,-84.1281545
6475062,31.5625466,-84.2030106
6481054,33.7281094,-84.8192347
6482050,33.7746193,-84.7027868
6482054,33.7821819,-84.6598456
6483052,33.7864918,-84.660908
6483550,33.6949918,-84.7175458
6484050,33.7431964,-84.7433905
6484052,33.741248,-84.6835413
6485050,33.7579752,-84.7469811
6485052,33.7958412,-84.6571207
6492050,31.3739014,-84.9404097
6501050,30.6993135,-83.0247246
6514050,32.2963151,-81.2045448
6532050,32.5806949,-82.1549601
6542050,32.1631895,-81.9174164
6543050,32.1521027,-81.9093995
6551050,34.8682931,-84.3271696
6561052,33.4082083,-84.5906333
6571050,34.2601007,-85.2331673
6572052,34.2841726,-85.2391736
6573050,34.1114319,-85.3346898
6574054,34.180128,-85.1762466
6575050,34.2633732,-85.304089
6581050,34.1131719,-84.1780076
6581052,34.1582558,-84.2340026
6585050,34.2171238,-84.142854
6591052,34.2887379,-83.1148346
6592050,34.364205,-83.2330765
6593050,34.3613666,-83.211445
6595050,34.4305507,-83.0918316
6601010,33.6575135,-84.6145318
6601050,34.081725,-84.3015198
6601067,34.0379774,-84.3685804
6601110,33.6164405,-84.6338509
6601210,34.1448239,-84.3408942
6601310,33.9777457,-84.3533012
6601312,33.6761193,-84.4740708
6601313,33.6761193,-84.4740708
6601315,33.6555149,-84.4564817
6601316,34.030445,-84.351048
6601317,33.6358386,-84.5874891
6601319,34.0566551,-84.3597091
6601320,33.6154439,-84.471191
6602058,33.5931128,-84.4818181
6602070,33.5723206,-84.5747471
6602550,33.6464666,-84.4958346
6603056,33.9096914,-84.4265395
6603058,33.6277246,-84.5390101
6603064,33.6784073,-84.4250625
6603066,33.9169135,-84.4171845
6604056,33.8990503,-84.3701409
6604060,34.036083,-84.331346
6604062,33.9581455,-84.3632413
6604069,33.5724152,-84.6199496
6605052,33.6850173,-84.4568508
6605060,33.6644429,-84.4788669
6605069,33.6893717,-84.5757702
6631052,31.2098002,-81.482734
6631056,31.1364243,-81.3878837
6633552,31.1872515,-81.4895106
6634052,31.1584673,-81.4880524
6634752,31.1476201,-81.4900336
6635052,31.17359,-81.4750131
6641050,34.4570996,-84.9148295
6642050,34.4396737,-84.6977948
6651050,30.8726765,-84.1994276
6651054,30.8811377,-84.328469
6651550,30.8872206,-84.2101026
6652050,30.8723718,-84.2042733
6653050,31.0128167,-84.2041293
6671005,33.9677858,-83.8986466
6671010,33.8754987,-83.9603694
6671012,33.8417362,-83.9434588
6671013,33.9506767,-84.1215788
6671014,34.0696301,-84.0566537
6671015,33.959854,-83.966654
6671016,33.7755485,-84.0499465
6671017,34.0314733,-84.0621663
6671018,34.084315,-84.0392315
6671019,33.9530201,-84.0601837
6671020,34.0133151,-84.1704676
6671050,33.906979,-84.1148435
6671052,33.9969329,-83.93721
6671056,33.8867901,-84.1438743
6671058,33.90011,-84.195484
6671105,33.9253216,-84.0707517
6671110,33.9025085,-83.9656617
6671112,33.9392666,-84.0215341
6671114,33.9564492,-84.2142111
6671115,34.0061319,-84.0691423
6671205,34.0753457,-83.8715396
6671210,33.900489,-83.9669848
6671214,33.9840954,-83.9716481
6671215,33.9560886,-84.2157758
6671305,33.9260362,-83.9993897
6671310,34.1460862,-84.0659586
6671405,34.0710136,-84.0711644
6671410,34.0514333,-83.9544284
6671505,33.9441423,-84.1400966
6671510,34.0789405,-84.0611756
6671605,33.9595685,-84.1460694
6671610,34.0456084,-83.9464748
6671710,33.916173,-83.8940107
6671810,34.0251053,-83.9881491
6671811,33.9489941,-84.0665417
6671812,33.9016656,-84.2237629
6671813,33.9634683,-83.9652769
6671814,33.9553504,-84.0345856
6671815,34.0038445,-84.1426815
6671816,33.9399038,-84.2023368
6671817,33.9636465,-84.004297
6671818,33.9511342,-84.2228263
6672050,33.9260308,-84.0857423
6672052,33.8921789,-83.956896
6672054,34.0971597,-83.979552
6672056,33.8400378,-84.1148153
6672058,33.8341357,-84.0030259
6672558,33.85381,-84.0073229
6673050,33.853516,-84.010215
6673550,33.8616557,-84.1159598
6673750,33.9481266,-84.0002161
6674052,33.9906239,-83.9007988
6674056,33.9457059,-84.2072934
6674058,33.941007,-84.2021862
6674556,34.0854513,-84.0710286
6675054,33.9452241,-83.9953684
6675056,33.9631453,-84.2366883
6675058,34.0487148,-84.054653
6675550,34.0092045,-84.1441732
6675554,33.8919898,-84.1529942
6681050,34.4890664,-83.5398745
6682052,34.5667098,-83.493128
6683054,32.1657058,-82.899506
6685050,34.5688444,-83.5807327
6685052,34.573519,-83.446753
6691058,34.3118741,-83.7756366
6691552,34.3345237,-83.7418685
6691556,34.4253233,-83.8553321
6692052,34.2010456,-83.9276955
6692056,34.226057,-83.8806807
6693054,34.4004361,-83.8899541
6693056,34.3334667,-83.8120804
6694050,34.1643869,-83.8572426
6694054,34.3912494,-83.6616893
6694056,34.3431522,-83.8949214
6694556,34.2234241,-83.8591478
6694752,34.2225145,-83.8592611
6695052,34.2634529,-83.8535148
6695054,34.2748312,-83.885214
6695056,34.2744782,-83.7281026
6712050,33.8060428,-85.1891139
6713050,33.7651293,-85.2444477
6714050,33.7712838,-85.2976899
6733050,34.3483411,-82.9228432
6735050,34.349659,-82.928048
6741050,33.363742,-85.1069011
6742050,33.4059077,-85.2529634
6751050,33.6092715,-84.2281266
6752050,33.3902917,-84.2875804
6752552,33.536968,-84.2362561
6753050,33.4473361,-84.1468616
6753052,33.5432349,-84.2308434
6754050,33.4473361,-84.1468616
6755050,33.3387396,-84.1086286
6755052,33.557985,-84.2217868
6761050,32.5471827,-83.6007074
6761052,32.6350021,-83.6448974
6761054,32.4674961,-83.7258077
6762050,32.629238,-83.6880989
6762052,32.626998,-83.6307984
6762054,32.4643689,-83.7099088
6762058,32.621436,-83.624168
6763052,32.6249051,-83.6292558
6763056,32.4487546,-83.7218645
6763550,32.4553573,-83.6531712
6764050,32.6394469,-83.615973
6764054,32.5962695,-83.6351339
6764056,32.6100144,-83.6138899
6765050,32.6146762,-83.6390411
6765054,32.6031256,-83.6506779
6765056,32.5978256,-83.6548229
6772050,31.5779383,-83.2393537
6782550,34.2450457,-83.5562227
6783050,34.1780735,-83.6965331
6784050,34.0674864,-83.476816
6811050,32.8641691,-82.4005614
6811550,33.00528,-82.4064959
6813550,33.2132835,-82.396499
6821050,32.8088275,-81.9401961
6841550,33.0166662,-83.7126783
6863050,31.0387107,-83.0755703
6872054,32.4890122,-82.9494836
6921050,30.6875913,-83.3170577
6921052,30.7932684,-83.2623658
6923050,30.9906119,-83.3666677
6924050,30.6864281,-83.1837353
6925050,30.8383034,-83.3263312
6931050,34.5426635,-83.9908333
6932050,34.5433679,-83.9909169
6942060,32.2905121,-84.020047
6951050,34.0401623,-83.2272305
6951052,34.0886348,-83.15732
6952050,34.0702286,-83.1287011
6954050,34.1754764,-83.2934922
6955050,34.1189156,-83.2109984
6974050,33.4595776,-82.5040161
6994050,32.8590513,-84.6190499
6995050,32.8598852,-84.6158479
7041050,33.5983499,-83.4506204
7043050,33.5959185,-83.4552684
7045050,33.6047,-83.4715235
7051050,34.7679984,-84.7771659
7051052,34.7549148,-84.8135295
7055050,34.876507,-84.7979432
7061058,32.4544822,-84.9211793
7061062,32.465179,-84.88563
7061064,32.4676875,-84.8884309
7061066,32.5012581,-84.9101273
7062050,32.5142708,-84.963751
7062052,32.5376187,-84.9358208
7062054,32.4923309,-84.9487916
7062058,32.5579473,-84.9746023
7062062,32.4979658,-84.9480616
7062064,32.4098519,-84.9669213
7062066,32.4914882,-84.9478463
7062067,32.4678391,-84.9176811
7063054,32.4803488,-84.9634665
7063056,32.5271818,-84.9547677
7063060,32.4873079,-84.8813447
7063066,32.4736286,-84.945417
7063068,32.4436395,-84.9203251
7063069,32.5215276,-84.8844776
7064056,32.4572807,-84.965702
7064058,32.4681005,-84.9175997
7064062,32.4982176,-84.9681258
7064064,32.5574045,-84.8412351
7064065,32.5148528,-84.9606619
7064066,32.5128559,-84.9857765
7064067,32.4170194,-84.949686
7064070,32.4717667,-84.9591711
7065052,32.459659,-84.945046
7065056,32.4442489,-84.9069816
7065058,32.4147507,-84.9503072
7065060,32.5034142,-84.9282972
7065062,32.4963733,-84.9710464
7065069,32.477213,-84.8931466
7071050,33.5444054,-83.7948355
7073050,33.5383385,-83.9506931
7074050,33.5208346,-83.733683
7074550,33.4682516,-83.8483785
7075050,33.586339,-83.8987294
7081050,33.8715318,-83.4440124
7083050,33.8479725,-83.4090777
7092050,33.883562,-83.1256527
7101050,33.9165301,-84.8314073
7102052,33.8107236,-84.8949355
7102352,33.9276418,-84.8453897
7102552,33.8924805,-84.8339026
7104052,33.8397855,-84.9807337
7105050,33.8792625,-84.7534273
7111050,32.6496028,-83.7515361
7112052,32.5672136,-83.9075862
7134050,31.3833735,-82.1470122
7155050,34.019752,-85.2223866
7162050,32.281282,-83.4903576
7163050,32.2825121,-83.4838048
7202050,31.7815134,-84.7988138
7211052,33.4195912,-82.0162329
7211054,33.5097583,-82.0120171
7211058,33.4833389,-82.042874
7211062,33.4007095,-82.033945
7211064,33.4632981,-81.9849279
7211065,33.3928889,-82.058739
7211156,33.3020667,-82.0926278
7212050,33.4410967,-82.0875232
7212052,33.471922,-82.0679627
7212054,33.4272077,-82.0651542
7212056,33.3024086,-82.0966262
7212058,33.4963976,-82.0406817
7212064,33.5062114,-82.0602497
7212574,33.516394,-82.0500461
7213050,33.4490821,-82.0532276
7213054,33.427153,-82.068229
7213556,33.4661367,-81.9811292
7213756,33.4553344,-82.0003479
7214050,33.2988773,-82.2075557
7214054,33.370187,-82.025069
7214058,33.468134,-82.0156137
7214060,33.4735522,-82.0057455
7214062,33.5729579,-82.2503125
7214562,33.473848,-81.975896
7214762,33.4346368,-82.0586751
7215054,33.4117585,-82.0142315
7215058,33.455374,-82.0023071
7215564,33.4895104,-82.0386411
7215566,33.4674734,-81.9822408
7222050,33.6326985,-83.9917033
7222052,33.6862118,-84.0059054
7223052,33.6667724,-84.0083972
7225050,33.721826,-84.0069095
7244052,32.7353704,-81.6329625
7261050,33.2368775,-84.277607
7261052,33.256805,-84.240105
7261550,33.2713112,-84.2594038
7261750,33.3214808,-84.2951879
7262050,33.2326645,-84.263518
7262552,33.2579033,-84.2616667
7264052,33.2530241,-84.2927721
7275050,34.5542509,-83.2912521
7351051,31.7735001,-84.4465826
7365050,30.865103,-83.949088
7371052,31.4375891,-83.510977
7372050,31.469744,-83.526611
7373050,31.471943,-83.501068
7373052,31.4698588,-83.4758108
7374050,31.3430286,-83.60184
7374052,31.4432208,-83.5212633
7375050,31.4459426,-83.4960234
7384050,32.2074865,-82.3215763
7411052,33.0451581,-85.0336377
7413050,33.1226609,-85.0395338
7415050,32.961049,-84.9489059
7415052,33.0210094,-85.0458351
7421050,31.709786,-83.6491861
7423050,31.7058835,-83.6415764
7441050,34.8756361,-83.9497833
7443050,34.6926018,-84.0244668
7462052,34.9747348,-85.3590815
7462056,34.6924828,-85.2126357
7464050,34.9344787,-85.3468926
7465052,34.9619268,-85.3074014
7472052,33.873079,-83.7548511
7483050,31.1904209,-82.3196683
7483052,31.2509639,-82.4781102
7485050,31.2492486,-82.3773946
7493050,33.4106134,-82.6685548
7501052,32.9694374,-82.804135
7502050,32.9683389,-82.7881341
7504050,32.9683389,-82.7881341
7511050,31.5815634,-81.8786267
7511052,31.4865304,-82.0213852
7513050,31.6704171,-82.0315876
7531052,32.1492493,-82.7819212
7531053,32.1539075,-82.7761731
7533052,32.1539075,-82.7761731
7551050,34.7410549,-84.9340204
7551052,34.7581917,-84.9283378
7551054,34.8965381,-84.9428961
7552050,34.9611486,-84.9488322
7552052,34.8310391,-84.9457423
7552054,34.7832285,-85.0494877
7553050,34.8199025,-84.8778427
7553052,34.8459551,-85.0450233
7554050,34.7334467,-85.0006854
7554052,34.6807501,-84.9867922
7581050,32.8153965,-83.1571516
7583050,32.8169554,-83.196691
7611053,33.8046086,-84.4618587
7611063,33.6807254,-84.409839
7611064,33.7252413,-84.3978133
7611066,33.8188365,-84.3891312
7611068,33.7761441,-84.5038274
7611208,33.7466349,-84.3811047
7611409,33.6996092,-84.4889602
7611410,33.7886235,-84.4796867
7611411,33.7743805,-84.4491821
7611412,33.6710072,-84.3616806
7611413,33.7205643,-84.3870819
7611414,33.7608824,-84.4120103
7611415,33.7719483,-84.4438706
7611416,33.731034,-84.4413074
7611417,33.7682344,-84.3748223
7611418,33.7743805,-84.4491821
7611419,33.7666559,-84.448649
7611560,33.832584,-84.380374
7611563,33.7824558,-84.3623378
7611567,33.8581814,-84.3754839
7611664,33.7966344,-84.3528083
7612053,33.8300459,-84.4158098
7612062,33.7571207,-84.3724817
7612560,33.7302079,-84.4056118
7612563,33.8737509,-84.4229905
7612564,33.7695947,-84.340771
7612569,33.7396648,-84.4887653
7612664,33.7451797,-84.3311147
7613051,33.7319166,-84.4640483
7613057,33.6786016,-84.4916546
7613059,33.7588249,-84.5005941
7613065,33.7492131,-84.4789079
7613067,33.8327731,-84.4065063
7613559,33.6974382,-84.5162179
7613566,33.803378,-84.471701
7614056,33.6826722,-84.3922306
7614058,33.7611366,-84.4682084
7614063,33.7487739,-84.421616
7614066,33.7180523,-84.3923743
7614560,33.7806591,-84.3706337
7615051,33.7166033,-84.364802
7615066,33.7279249,-84.3821312
7615067,33.7043013,-84.3548373
7615558,33.7412855,-84.401286
7615562,33.6719828,-84.3764238
7615566,33.7519079,-84.4407011
7615567,33.7547753,-84.3278271
7632050,33.7287747,-85.1527571
7653050,34.5004201,-84.9559466
7661050,33.5650651,-85.0827965
7661550,33.5590247,-85.0812146
7672050,34.1700329,-84.789643
7691050,34.8718564,-85.2959687
7711050,34.1933897,-83.4619377
7721050,34.7550415,-84.9728955
7721052,34.775606,-84.9496453
7724050,34.7792638,-84.9861421
7731552,33.7680235,-84.2990118
7733050,33.7708943,-84.2971204
7762050,34.3235663,-83.8231047
7762550,34.3001806,-83.8135725
7763050,34.2993775,-83.8439874
7793050,34.1233987,-83.5855255
7812052,33.9489985,-84.5322942
7813050,33.9376886,-84.5652931
7815052,33.9570892,-84.5630419
7843050,31.1172776,-84.1604744
7852054,34.2704078,-85.2325064
7854052,34.2663327,-85.1418594
7893050,30.8443849,-83.9721112
7893052,30.842946,-83.9738474
7894050,30.8301868,-83.9834435
7894052,30.8411207,-83.971119
7895050,30.8248281,-83.9687212
7921052,30.8591548,-83.2633123
7932050,32.2214011,-82.3986167
7935050,32.2053294,-82.403233
7820108108,34.6047536,-83.7697679
7820120120,33.6157694,-84.4462238
7820121121,33.5732589,-84.4073507
7820212212,34.1623391,-84.5345876
7820412412,33.9992434,-84.0894939
7820612612,33.7461709,-84.327485
7820613613,34.1190614,-83.2085178
7820614614,34.0591613,-84.3139284
7820615615,30.8688276,-83.2458751
7820616616,33.2485562,-82.0956905
7820618618,32.3951008,-82.0651435
7820617617,33.5773966,-84.413676
7830103103,32.453594,-81.7742914
7830210210,31.560805,-84.72523
7830310310,33.675227,-84.444495
7830410410,33.7623595,-84.5087116
7830610610,33.296698,-84.5884372
7830611611,32.8249583,-83.6618139
7830612612,31.7629798,-84.6165964
7830613613,33.9560886,-84.2157758
7830614614,33.2919947,-84.4611563
7830615615,33.7159371,-84.3546579
7830616616,33.7159371,-84.3546579
7830617617,33.6607043,-84.4460081
7830618618,33.5547867,-82.1677727
7830619619,33.9008938,-84.5420995
7830620620,33.9693044,-84.2282501
7830621621,33.7466882,-84.425396
79918931893,33.8034517,-84.2400427
601103,31.7583796,-82.3540047
